,Spouse_A_First_Name,Spouse_B_First_Name,Marriage_Year,counts
851,Aimee,James,1988,1
852,Aimee,James,1989,3
853,Aimee,James,1995,2
854,Aimee,James,2001,2
855,Aimee,James,2003,2
856,Aimee,James,2008,2
857,Aimee,James,2012,2
858,Aimee,Jason,1996,2
859,Aimee,Jason,1997,2
860,Aimee,Jason,2004,2
861,Aimee,Jason,2009,2
862,Aimee,Jason,2011,2
863,Aimee,John,1991,2
864,Aimee,John,1993,1
865,Aimee,John,1997,4
866,Aimee,John,1999,2
867,Aimee,John,2000,2
868,Aimee,John,2003,2
869,Aimee,John,2008,4
870,Aimee,John,2011,2
871,Aimee,Jonathan,1998,2
872,Aimee,Jonathan,2002,2
873,Aimee,Jonathan,2008,2
874,Aimee,Jonathan,2010,2
875,Aimee,Jonathan,2011,2
876,Aimee,Jonathan,2012,2
877,Aimee,Joshua,2006,3
878,Aimee,Joshua,2010,4
879,Aimee,Matthew,1998,4
880,Aimee,Matthew,1999,1
881,Aimee,Matthew,2000,2
882,Aimee,Matthew,2005,2
883,Aimee,Matthew,2008,1
884,Aimee,Matthew,2009,1
885,Aimee,Michael,1986,1
886,Aimee,Michael,1991,1
887,Aimee,Michael,1996,2
888,Aimee,Michael,1997,1
889,Aimee,Michael,1999,4
890,Aimee,Michael,2000,1
891,Aimee,Michael,2003,2
892,Aimee,Michael,2013,2
893,Aimee,Michael,2014,4
894,Aimee,Michael,2015,2
895,Aimee,Paul,1990,2
896,Aimee,Paul,1994,4
897,Aimee,Paul,1996,2
898,Aimee,Paul,2002,2
899,Aimee,Paul,2003,2
900,Aimee,Paul,2010,2
901,Aimee,Ryan,2001,4
902,Aimee,Ryan,2005,2
903,Aimee,Ryan,2007,1
904,Aimee,Ryan,2008,2
905,Aimee,Ryan,2015,2
906,Aimee,William,1981,1
907,Aimee,William,1985,1
908,Aimee,William,2005,2
909,Aimee,William,2007,2
910,Aimee,William,2011,1
911,Aine,John,2008,2
912,Aine,John,2012,2
913,Aine,John,2014,2
914,Akiko,Eric,1988,1
915,Akiko,Eric,1996,2
916,Akiko,Eric,2005,1
917,Akiko,Eric,2013,2
918,Akiko,Joseph,1996,2
919,Akiko,Joseph,2002,2
920,Akiko,Joseph,2009,2
921,Akiko,Roger,1986,1
922,Akiko,Roger,1991,2
923,Akiko,Roger,2006,2
924,Akiko,Roger,2012,2
925,Alaina,Timothy,1998,2
926,Alaina,Timothy,2011,2
927,Alaina,Timothy,2012,2
928,Alaina,Timothy,2013,2
929,Alan,Barbara,1968,2
930,Alan,Barbara,1969,1
931,Alan,Barbara,1970,1
932,Alan,Barbara,1972,1
933,Alan,Barbara,1973,2
934,Alan,Barbara,1974,2
935,Alan,Barbara,1976,1
936,Alan,Barbara,1977,1
937,Alan,Barbara,1978,1
938,Alan,Barbara,1979,1
939,Alan,Barbara,1984,2
940,Alan,Barbara,1985,3
941,Alan,Barbara,1988,3
942,Alan,Barbara,1989,12
943,Alan,Barbara,1993,5
944,Alan,Barbara,1998,2
945,Alan,Barbara,2000,2
946,Alan,Barbara,2001,2
947,Alan,Barbara,2008,2
948,Alan,Barbara,2012,2
949,Alan,Carol,1968,2
950,Alan,Carol,1969,1
951,Alan,Carol,1970,1
952,Alan,Carol,1973,1
953,Alan,Carol,1976,3
954,Alan,Carol,1977,2
955,Alan,Carol,1978,2
956,Alan,Carol,1980,2
957,Alan,Carol,1982,2
958,Alan,Carol,1983,4
959,Alan,Carol,1985,1
960,Alan,Carol,1991,2
961,Alan,Carol,1992,2
962,Alan,Carol,1993,1
963,Alan,Carol,1995,2
964,Alan,Carol,1998,2
965,Alan,Carol,1999,2
966,Alan,Carol,2003,2
967,Alan,Carol,2008,2
968,Alan,Carol,2009,2
969,Alan,Deborah,1971,1
970,Alan,Deborah,1972,2
971,Alan,Deborah,1973,1
972,Alan,Deborah,1978,3
973,Alan,Deborah,1979,1
974,Alan,Deborah,1981,2
975,Alan,Deborah,1982,2
976,Alan,Deborah,1983,2
977,Alan,Deborah,1986,2
978,Alan,Deborah,1987,2
979,Alan,Deborah,1989,3
980,Alan,Deborah,1995,2
981,Alan,Deborah,2000,2
982,Alan,Deborah,2006,1
983,Alan,Deborah,2007,1
984,Alan,Deborah,2012,2
985,Alan,Donna,1969,1
986,Alan,Donna,1970,1
987,Alan,Donna,1972,1
988,Alan,Donna,1973,1
989,Alan,Donna,1974,3
990,Alan,Donna,1975,1
991,Alan,Donna,1977,2
992,Alan,Donna,1979,2
993,Alan,Donna,1985,1
994,Alan,Donna,1988,1
995,Alan,Donna,1989,3
996,Alan,Donna,1990,2
997,Alan,Donna,1991,5
998,Alan,Donna,1992,4
999,Alan,Donna,1994,2
1000,Alan,Donna,1995,1
1001,Alan,Elizabeth,1970,1
1002,Alan,Elizabeth,1971,1
1003,Alan,Elizabeth,1977,1
1004,Alan,Elizabeth,1980,3
1005,Alan,Elizabeth,1983,2
1006,Alan,Elizabeth,1985,1
1007,Alan,Elizabeth,1987,1
1008,Alan,Elizabeth,1988,1
1009,Alan,Elizabeth,1989,6
1010,Alan,Elizabeth,1990,4
1011,Alan,Elizabeth,1992,2
1012,Alan,Elizabeth,1994,4
1013,Alan,Elizabeth,1997,2
1014,Alan,Elizabeth,1998,1
1015,Alan,Elizabeth,1999,2
1016,Alan,Elizabeth,2002,2
1017,Alan,Elizabeth,2004,4
1018,Alan,Elizabeth,2005,2
1019,Alan,Jennifer,1981,2
1020,Alan,Jennifer,1986,1
1021,Alan,Jennifer,1991,1
1022,Alan,Jennifer,1993,3
1023,Alan,Jennifer,1996,2
1024,Alan,Jennifer,1997,2
1025,Alan,Jennifer,2002,2
1026,Alan,Jennifer,2005,4
1027,Alan,Jennifer,2006,2
1028,Alan,Jennifer,2008,2
1029,Alan,Jennifer,2009,2
1030,Alan,Jennifer,2010,2
1031,Alan,Jennifer,2011,2
1032,Alan,Jennifer,2013,2
1033,Alan,Jennifer,2014,2
1034,Alan,Karen,1971,1
1035,Alan,Karen,1975,1
1036,Alan,Karen,1977,2
1037,Alan,Karen,1978,2
1038,Alan,Karen,1980,2
1039,Alan,Karen,1981,2
1040,Alan,Karen,1983,7
1041,Alan,Karen,1988,1
1042,Alan,Karen,1989,3
1043,Alan,Karen,1992,2
1044,Alan,Karen,2004,2
1045,Alan,Karen,2011,2
1046,Alan,Linda,1968,3
1047,Alan,Linda,1969,1
1048,Alan,Linda,1971,1
1049,Alan,Linda,1972,2
1050,Alan,Linda,1973,1
1051,Alan,Linda,1974,2
1052,Alan,Linda,1976,1
1053,Alan,Linda,1977,2
1054,Alan,Linda,1978,1
1055,Alan,Linda,1979,2
1056,Alan,Linda,1981,6
1057,Alan,Linda,1982,8
1058,Alan,Linda,1983,6
1059,Alan,Linda,1984,1
1060,Alan,Linda,1985,2
1061,Alan,Linda,1986,1
1062,Alan,Linda,1988,1
1063,Alan,Linda,1990,2
1064,Alan,Linda,1991,4
1065,Alan,Linda,1992,2
1066,Alan,Linda,1993,1
1067,Alan,Linda,1994,1
1068,Alan,Linda,1996,2
1069,Alan,Linda,2001,2
1070,Alan,Linda,2002,2
1071,Alan,Linda,2003,2
1072,Alan,Linda,2009,2
1073,Alan,Linda,2015,1
1074,Alan,Lisa,1978,1
1075,Alan,Lisa,1982,5
1076,Alan,Lisa,1984,4
1077,Alan,Lisa,1985,1
1078,Alan,Lisa,1986,1
1079,Alan,Lisa,1988,1
1080,Alan,Lisa,1989,1
1081,Alan,Lisa,1990,2
1082,Alan,Lisa,1991,1
1083,Alan,Lisa,1993,2
1084,Alan,Lisa,1994,2
1085,Alan,Lisa,1995,3
1086,Alan,Lisa,1997,4
1087,Alan,Lisa,2008,1
1088,Alan,Lisa,2009,3
1089,Alan,Lisa,2010,2
1090,Alan,Lisa,2012,2
1091,Alan,Lisa,2014,2
1092,Alan,Mary,1968,1
1093,Alan,Mary,1969,1
1094,Alan,Mary,1970,1
1095,Alan,Mary,1971,1
1096,Alan,Mary,1973,2
1097,Alan,Mary,1974,2
1098,Alan,Mary,1975,2
1099,Alan,Mary,1976,1
1100,Alan,Mary,1977,1
1101,Alan,Mary,1978,1
1102,Alan,Mary,1979,1
1103,Alan,Mary,1980,2
1104,Alan,Mary,1981,2
1105,Alan,Mary,1982,6
1106,Alan,Mary,1983,2
1107,Alan,Mary,1984,1
1108,Alan,Mary,1985,3
1109,Alan,Mary,1987,1
1110,Alan,Mary,1988,3
1111,Alan,Mary,1989,3
1112,Alan,Mary,1990,9
1113,Alan,Mary,1991,2
1114,Alan,Mary,1993,1
1115,Alan,Mary,1994,2
1116,Alan,Mary,1995,4
1117,Alan,Mary,1996,2
1118,Alan,Mary,1997,2
1119,Alan,Mary,2002,2
1120,Alan,Mary,2008,2
1121,Alan,Mary,2009,2
1122,Alan,Mary,2010,2
1123,Alan,Mary,2014,2
1124,Alan,Michelle,1977,1
1125,Alan,Michelle,1982,2
1126,Alan,Michelle,1983,2
1127,Alan,Michelle,1985,1
1128,Alan,Michelle,1993,2
1129,Alan,Michelle,1994,2
1130,Alan,Michelle,1995,2
1131,Alan,Michelle,1996,2
1132,Alan,Michelle,1998,1
1133,Alan,Michelle,2001,4
1134,Alan,Michelle,2002,2
1135,Alan,Michelle,2005,2
1136,Alan,Michelle,2011,2
1137,Alan,Michelle,2012,2
1138,Alan,Michelle,2013,2
1139,Alan,Nancy,1968,1
1140,Alan,Nancy,1972,2
1141,Alan,Nancy,1973,1
1142,Alan,Nancy,1974,1
1143,Alan,Nancy,1978,2
1144,Alan,Nancy,1981,2
1145,Alan,Nancy,1985,2
1146,Alan,Nancy,1986,3
1147,Alan,Nancy,1987,1
1148,Alan,Nancy,1989,8
1149,Alan,Nancy,1990,2
1150,Alan,Nancy,1991,4
1151,Alan,Nancy,1998,4
1152,Alan,Nancy,2012,2
1153,Alan,Nancy,2013,2
1154,Alan,Nancy,2014,1
1155,Alan,Pamela,1968,1
1156,Alan,Pamela,1971,2
1157,Alan,Pamela,1980,2
1158,Alan,Pamela,1982,4
1159,Alan,Pamela,1983,2
1160,Alan,Pamela,1986,1
1161,Alan,Pamela,1989,3
1162,Alan,Pamela,1990,2
1163,Alan,Pamela,1991,2
1164,Alan,Pamela,1992,2
1165,Alan,Pamela,1994,2
1166,Alan,Pamela,1996,4
1167,Alan,Pamela,1999,1
1168,Alan,Pamela,2012,2
1169,Alan,Patricia,1968,1
1170,Alan,Patricia,1969,2
1171,Alan,Patricia,1970,2
1172,Alan,Patricia,1971,3
1173,Alan,Patricia,1974,1
1174,Alan,Patricia,1976,1
1175,Alan,Patricia,1977,1
1176,Alan,Patricia,1978,2
1177,Alan,Patricia,1979,2
1178,Alan,Patricia,1981,4
1179,Alan,Patricia,1983,3
1180,Alan,Patricia,1986,2
1181,Alan,Patricia,1987,2
1182,Alan,Patricia,1988,1
1183,Alan,Patricia,1991,1
1184,Alan,Patricia,1992,2
1185,Alan,Patricia,1993,3
1186,Alan,Patricia,1994,1
1187,Alan,Patricia,1995,2
1188,Alan,Patricia,1996,4
1189,Alan,Patricia,2002,2
1190,Alan,Patricia,2003,2
1191,Alan,Patricia,2005,2
1192,Alan,Patricia,2007,2
1193,Alan,Patricia,2009,2
1194,Alan,Patricia,2012,1
1195,Alan,Susan,1968,1
1196,Alan,Susan,1970,3
1197,Alan,Susan,1971,2
1198,Alan,Susan,1972,2
1199,Alan,Susan,1973,1
1200,Alan,Susan,1974,3
1201,Alan,Susan,1975,1
1202,Alan,Susan,1976,1
1203,Alan,Susan,1977,2
1204,Alan,Susan,1979,5
1205,Alan,Susan,1980,4
1206,Alan,Susan,1981,4
1207,Alan,Susan,1982,2
1208,Alan,Susan,1983,7
1209,Alan,Susan,1984,5
1210,Alan,Susan,1985,2
1211,Alan,Susan,1986,3
1212,Alan,Susan,1987,1
1213,Alan,Susan,1988,2
1214,Alan,Susan,1989,3
1215,Alan,Susan,1990,5
1216,Alan,Susan,1991,4
1217,Alan,Susan,1992,2
1218,Alan,Susan,1993,2
1219,Alan,Susan,1994,1
1220,Alan,Susan,1995,2
1221,Alan,Susan,1997,2
1222,Alan,Susan,2000,2
1223,Alan,Susan,2001,2
1224,Alan,Susan,2003,2
1225,Alan,Susan,2004,2
1226,Alan,Susan,2005,4
1227,Alan,Susan,2010,2
1228,Alana,David,1993,1
1229,Alana,David,1998,2
1230,Alana,David,2007,2
1231,Alana,David,2012,2
1232,Alana,Jason,1994,1
1233,Alana,Jason,1995,1
1234,Alana,Jason,2003,2
1235,Alana,Jason,2008,2
1236,Alana,Jason,2009,2
1237,Alana,Jason,2015,1
1238,Alana,Jeffrey,1998,2
1239,Alana,Jeffrey,2006,2
1240,Alana,Jeffrey,2013,2
1241,Alana,Mark,1974,1
1242,Alana,Mark,1980,2
1243,Alana,Mark,1987,1
1244,Alana,Mark,1991,2
1245,Alana,Mark,2015,2
1246,Alana,Michael,1971,1
1247,Alana,Michael,1991,2
1248,Alana,Michael,1993,1
1249,Alana,Michael,1995,1
1250,Alana,Michael,2002,1
1251,Alana,Michael,2007,2
1252,Alana,Michael,2010,2
1253,Alana,Robert,1974,1
1254,Alana,Robert,1978,1
1255,Alana,Robert,1991,2
1256,Alana,Robert,2011,2
1257,Alana,Timothy,1990,2
1258,Alana,Timothy,1992,2
1259,Alana,Timothy,2009,2
1260,Alanna,Michael,2007,2
1261,Alanna,Michael,2008,2
1262,Alanna,Michael,2013,2
1263,Alba,Ricardo,1989,2
1264,Alba,Ricardo,2010,3
1265,Alba,Ricardo,2011,2
1266,Albert,Barbara,1968,1
1267,Albert,Barbara,1969,2
1268,Albert,Barbara,1970,1
1269,Albert,Barbara,1971,1
1270,Albert,Barbara,1973,1
1271,Albert,Barbara,1978,3
1272,Albert,Barbara,1979,4
1273,Albert,Barbara,1981,2
1274,Albert,Barbara,1982,2
1275,Albert,Barbara,1988,2
1276,Albert,Barbara,1992,2
1277,Albert,Barbara,1997,2
1278,Albert,Barbara,2008,2
1279,Albert,Barbara,2014,2
1280,Albert,Debra,1972,1
1281,Albert,Debra,1975,1
1282,Albert,Debra,1976,2
1283,Albert,Debra,1977,1
1284,Albert,Debra,1979,1
1285,Albert,Debra,1989,3
1286,Albert,Debra,1997,1
1287,Albert,Diane,1968,1
1288,Albert,Diane,1972,1
1289,Albert,Diane,1982,2
1290,Albert,Diane,1983,2
1291,Albert,Diane,1986,1
1292,Albert,Diane,1990,2
1293,Albert,Diane,1996,2
1294,Albert,Donna,1970,2
1295,Albert,Donna,1975,1
1296,Albert,Donna,1976,2
1297,Albert,Donna,1987,1
1298,Albert,Donna,1989,3
1299,Albert,Donna,1999,1
1300,Albert,Jean,1971,1
1301,Albert,Jean,1974,1
1302,Albert,Jean,1976,1
1303,Albert,Jean,1977,1
1304,Albert,Jean,1984,1
1305,Albert,Jean,1989,3
1306,Albert,Jean,1994,2
1307,Albert,Jean,1999,2
1308,Albert,Judy,1968,2
1309,Albert,Judy,1979,1
1310,Albert,Judy,1981,2
1311,Albert,Judy,1982,2
1312,Albert,Judy,1983,2
1313,Albert,Judy,1985,1
1314,Albert,Judy,1998,2
1315,Albert,Judy,2008,2
1316,Albert,Karen,1968,1
1317,Albert,Karen,1975,1
1318,Albert,Karen,1976,1
1319,Albert,Karen,1978,2
1320,Albert,Karen,1979,2
1321,Albert,Karen,1980,2
1322,Albert,Karen,1981,2
1323,Albert,Karen,1983,2
1324,Albert,Karen,1984,2
1325,Albert,Karen,1988,2
1326,Albert,Karen,1992,1
1327,Albert,Karen,1996,2
1328,Albert,Karen,2005,2
1329,Albert,Linda,1968,1
1330,Albert,Linda,1970,2
1331,Albert,Linda,1971,1
1332,Albert,Linda,1972,1
1333,Albert,Linda,1975,2
1334,Albert,Linda,1977,2
1335,Albert,Linda,1978,2
1336,Albert,Linda,1980,4
1337,Albert,Linda,1981,2
1338,Albert,Linda,1989,3
1339,Albert,Linda,1994,3
1340,Albert,Mary,1968,1
1341,Albert,Mary,1969,2
1342,Albert,Mary,1970,1
1343,Albert,Mary,1973,1
1344,Albert,Mary,1976,1
1345,Albert,Mary,1977,1
1346,Albert,Mary,1978,1
1347,Albert,Mary,1979,5
1348,Albert,Mary,1981,4
1349,Albert,Mary,1982,2
1350,Albert,Mary,1983,6
1351,Albert,Mary,1984,1
1352,Albert,Mary,1985,1
1353,Albert,Mary,1989,3
1354,Albert,Mary,1990,2
1355,Albert,Mary,1991,2
1356,Albert,Mary,1994,2
1357,Albert,Mary,2004,2
1358,Albert,Mary,2012,2
1359,Albert,Mary,2014,1
1360,Albert,Mary,2015,1
1361,Albert,Michelle,1977,1
1362,Albert,Michelle,1982,2
1363,Albert,Michelle,1985,1
1364,Albert,Michelle,1997,2
1365,Albert,Michelle,2003,4
1366,Albert,Michelle,2008,2
1367,Albert,Nancy,1970,2
1368,Albert,Nancy,1971,1
1369,Albert,Nancy,1975,1
1370,Albert,Nancy,1976,1
1371,Albert,Nancy,1977,1
1372,Albert,Nancy,1979,1
1373,Albert,Nancy,1980,2
1374,Albert,Nancy,1986,2
1375,Albert,Nancy,1987,1
1376,Albert,Nancy,1994,2
1377,Albert,Nancy,1995,2
1378,Albert,Nancy,2000,2
1379,Albert,Nancy,2003,2
1380,Albert,Patricia,1968,2
1381,Albert,Patricia,1969,2
1382,Albert,Patricia,1971,3
1383,Albert,Patricia,1973,1
1384,Albert,Patricia,1974,1
1385,Albert,Patricia,1976,1
1386,Albert,Patricia,1981,2
1387,Albert,Patricia,1982,4
1388,Albert,Patricia,1988,1
1389,Albert,Patricia,1990,2
1390,Albert,Patricia,1991,2
1391,Albert,Patricia,1994,4
1392,Albert,Patricia,1997,1
1393,Albert,Patricia,1999,2
1394,Albert,Sandra,1968,2
1395,Albert,Sandra,1970,2
1396,Albert,Sandra,1971,2
1397,Albert,Sandra,1972,1
1398,Albert,Sandra,1975,1
1399,Albert,Sandra,1976,1
1400,Albert,Sandra,1977,1
1401,Albert,Sandra,1980,3
1402,Albert,Sandra,1981,2
1403,Albert,Sandra,1991,2
1404,Albert,Sandra,1998,2
1405,Albert,Sharon,1969,1
1406,Albert,Sharon,1971,1
1407,Albert,Sharon,1983,2
1408,Albert,Sharon,1987,1
1409,Albert,Sharon,1988,1
1410,Albert,Sharon,1999,2
1411,Albert,Sharon,2000,2
1412,Albert,Sharon,2003,2
1413,Albert,Susan,1968,1
1414,Albert,Susan,1969,1
1415,Albert,Susan,1971,1
1416,Albert,Susan,1972,1
1417,Albert,Susan,1976,1
1418,Albert,Susan,1977,1
1419,Albert,Susan,1978,2
1420,Albert,Susan,1979,1
1421,Albert,Susan,1983,2
1422,Albert,Susan,1988,1
1423,Albert,Susan,1995,1
1424,Albert,Susan,1996,4
1425,Albert,Susan,2002,2
1426,Albert,Susan,2010,2
1427,Alberta,James,1974,1
1428,Alberta,James,1977,1
1429,Alberta,James,1982,2
1430,Alberta,James,1994,2
1431,Alberta,James,2005,1
1432,Alberta,Reginald,1994,2
1433,Alberta,Reginald,1998,2
1434,Alberta,Reginald,2008,2
1435,Alberto,Claudia,1996,2
1436,Alberto,Claudia,2001,2
1437,Alberto,Claudia,2007,2
1438,Alberto,Maria,1988,1
1439,Alberto,Maria,1997,2
1440,Alberto,Maria,1998,1
1441,Alberto,Maria,2000,3
1442,Alberto,Maria,2001,2
1443,Alberto,Maria,2006,2
1444,Alberto,Maria,2007,2
1445,Alberto,Maria,2013,2
1446,Alberto,Maria,2014,2
1447,Alecia,Jason,1999,2
1448,Alecia,Jason,2002,2
1449,Alecia,Jason,2006,4
1450,Alejandra,Jose,1995,2
1451,Alejandra,Jose,2002,3
1452,Alejandra,Jose,2003,1
1453,Alejandra,Jose,2005,2
1454,Alejandra,Jose,2007,2
1455,Alejandra,Jose,2008,1
1456,Alejandra,Jose,2010,2
1457,Alejandra,Jose,2013,1
1458,Alejandra,Jose,2014,4
1459,Alejandra,Juan,1995,2
1460,Alejandra,Juan,2006,2
1461,Alejandra,Juan,2007,1
1462,Alejandra,Juan,2008,1
1463,Alejandra,Mario,2005,2
1464,Alejandra,Mario,2006,2
1465,Alejandra,Mario,2012,2
1466,Alejandra,Saul,2000,1
1467,Alejandra,Saul,2001,1
1468,Alejandra,Saul,2009,2
1469,Alejandra,Saul,2013,2
1470,Alejandro,Ana,2005,2
1471,Alejandro,Ana,2012,4
1472,Alejandro,Ana,2014,2
1473,Alejandro,Brenda,1992,1
1474,Alejandro,Brenda,1993,1
1475,Alejandro,Brenda,1996,2
1476,Alejandro,Brenda,2014,2
1477,Alejandro,Christina,1996,2
1478,Alejandro,Christina,2004,2
1479,Alejandro,Christina,2005,1
1480,Alejandro,Christina,2006,1
1481,Alejandro,Gloria,1985,1
1482,Alejandro,Gloria,1991,1
1483,Alejandro,Gloria,1992,2
1484,Alejandro,Gloria,2010,2
1485,Alejandro,Laura,1979,2
1486,Alejandro,Laura,2003,2
1487,Alejandro,Laura,2004,2
1488,Alejandro,Laura,2013,1
1489,Alejandro,Laura,2014,4
1490,Alejandro,Maria,1988,1
1491,Alejandro,Maria,1991,2
1492,Alejandro,Maria,1996,4
1493,Alejandro,Maria,2001,3
1494,Alejandro,Maria,2002,2
1495,Alejandro,Maria,2004,2
1496,Alejandro,Maria,2006,4
1497,Alejandro,Maria,2007,1
1498,Alejandro,Maria,2008,2
1499,Alejandro,Maria,2010,4
1500,Alejandro,Maria,2012,4
1501,Alejandro,Maria,2014,6
1502,Alejandro,Rosa,1998,2
1503,Alejandro,Rosa,2006,2
1504,Alejandro,Rosa,2008,2
1505,Alejandro,Rosa,2009,2
1506,Alejandro,Susana,1989,3
1507,Alejandro,Susana,1991,1
1508,Alejandro,Susana,2011,2
1509,Alejandro,Veronica,2004,2
1510,Alejandro,Veronica,2006,2
1511,Alejandro,Veronica,2007,2
1512,Alejandro,Veronica,2014,2
1513,Aleksandr,Anna,2005,2
1514,Aleksandr,Anna,2006,6
1515,Aleksandr,Anna,2008,2
1516,Aleksandr,Inna,2006,2
1517,Aleksandr,Inna,2007,2
1518,Aleksandr,Inna,2009,4
1519,Aleksandr,Irina,2002,2
1520,Aleksandr,Irina,2006,2
1521,Aleksandr,Irina,2008,2
1522,Aleksandr,Irina,2009,5
1523,Aleksandr,Irina,2010,2
1524,Aleksandr,Liliya,2008,2
1525,Aleksandr,Liliya,2010,2
1526,Aleksandr,Liliya,2011,1
1527,Aleksandr,Liliya,2012,1
1528,Aleksandr,Liliya,2014,2
1529,Aleksandr,Lyudmila,1994,1
1530,Aleksandr,Lyudmila,1999,2
1531,Aleksandr,Lyudmila,2002,2
1532,Aleksandr,Lyudmila,2008,2
1533,Aleksandr,Lyudmila,2011,2
1534,Aleksandr,Lyudmila,2012,1
1535,Aleksandr,Lyudmila,2013,2
1536,Aleksandr,Nataliya,1998,1
1537,Aleksandr,Nataliya,2009,2
1538,Aleksandr,Nataliya,2010,2
1539,Aleksandr,Nataliya,2012,2
1540,Aleksandr,Natalya,1997,1
1541,Aleksandr,Natalya,2000,2
1542,Aleksandr,Natalya,2007,4
1543,Aleksandr,Oksana,2004,2
1544,Aleksandr,Oksana,2005,2
1545,Aleksandr,Oksana,2009,2
1546,Aleksandr,Olga,2001,2
1547,Aleksandr,Olga,2002,4
1548,Aleksandr,Olga,2004,2
1549,Aleksandr,Olga,2011,2
1550,Aleksandr,Olga,2012,2
1551,Aleksandr,Olga,2014,2
1552,Aleksandr,Tatyana,2004,2
1553,Aleksandr,Tatyana,2010,2
1554,Aleksandr,Tatyana,2013,2
1555,Aleksandr,Tatyana,2014,2
1556,Aleksandr,Vera,2001,2
1557,Aleksandr,Vera,2002,2
1558,Aleksandr,Vera,2008,2
1559,Aleksandr,Viktoriya,2005,2
1560,Aleksandr,Viktoriya,2009,2
1561,Aleksandr,Viktoriya,2010,2
1562,Aleksandr,Yelena,2003,1
1563,Aleksandr,Yelena,2007,2
1564,Aleksandr,Yelena,2012,1
1565,Aleksandr,Yelena,2014,2
1566,Aleksandr,Yuliya,2002,2
1567,Aleksandr,Yuliya,2008,2
1568,Aleksandr,Yuliya,2009,2
1569,Aleksandr,Yuliya,2014,2
1570,Aleksandr,Zhanna,2005,2
1571,Aleksandr,Zhanna,2009,1
1572,Aleksandr,Zhanna,2010,3
1573,Aleksey,Larisa,2001,2
1574,Aleksey,Larisa,2006,4
1575,Aleksey,Liliya,2008,2
1576,Aleksey,Liliya,2013,2
1577,Aleksey,Liliya,2014,2
1578,Aleksey,Tatyana,2004,3
1579,Aleksey,Tatyana,2005,1
1580,Aleksey,Tatyana,2012,2
1581,Alena,Ivan,2005,2
1582,Alena,Ivan,2012,2
1583,Alena,Ivan,2014,2
1584,Alena,Michael,1998,2
1585,Alena,Michael,2002,2
1586,Alena,Michael,2003,2
1587,Alena,Michael,2013,2
1588,Alex,Amy,2001,2
1589,Alex,Amy,2009,2
1590,Alex,Amy,2010,2
1591,Alex,Amy,2013,2
1592,Alex,Angela,1985,1
1593,Alex,Angela,1986,1
1594,Alex,Angela,1996,1
1595,Alex,Angela,1998,2
1596,Alex,Angela,2008,2
1597,Alex,Diana,1969,1
1598,Alex,Diana,1973,1
1599,Alex,Diana,1995,2
1600,Alex,Diana,2001,2
1601,Alex,Diana,2009,2
1602,Alex,Jennifer,1993,1
1603,Alex,Jennifer,1997,1
1604,Alex,Jennifer,2006,2
1605,Alex,Jennifer,2009,2
1606,Alex,Jennifer,2012,2
1607,Alex,Jennifer,2013,2
1608,Alex,Jessica,1995,1
1609,Alex,Jessica,1999,2
1610,Alex,Jessica,2007,2
1611,Alex,Jessica,2009,2
1612,Alex,Jessica,2010,2
1613,Alex,Jessica,2011,2
1614,Alex,Jessica,2013,2
1615,Alex,Kathryn,1985,1
1616,Alex,Kathryn,1990,2
1617,Alex,Kathryn,2008,2
1618,Alex,Kathryn,2013,2
1619,Alex,Laura,1998,2
1620,Alex,Laura,2008,2
1621,Alex,Laura,2011,2
1622,Alex,Laura,2015,2
1623,Alex,Lisa,1992,2
1624,Alex,Lisa,1999,2
1625,Alex,Lisa,2012,2
1626,Alex,Lisa,2013,2
1627,Alex,Lyudmila,1998,2
1628,Alex,Lyudmila,2000,2
1629,Alex,Lyudmila,2001,2
1630,Alex,Maria,1972,1
1631,Alex,Maria,1989,3
1632,Alex,Maria,2009,2
1633,Alex,Maria,2011,2
1634,Alex,Maria,2012,2
1635,Alex,Maria,2014,2
1636,Alex,Mary,1977,1
1637,Alex,Mary,1994,2
1638,Alex,Mary,2010,4
1639,Alex,Mary,2011,2
1640,Alex,Nancy,1972,2
1641,Alex,Nancy,1974,1
1642,Alex,Nancy,1983,2
1643,Alex,Nancy,1986,1
1644,Alex,Stephanie,1996,2
1645,Alex,Stephanie,2008,2
1646,Alex,Stephanie,2009,2
1647,Alex,Stephanie,2011,2
1648,Alex,Stephanie,2014,2
1649,Alex,Susan,1992,2
1650,Alex,Susan,1999,2
1651,Alex,Susan,2010,2
1652,Alex,Susan,2012,2
1653,Alex,Susan,2015,2
1654,Alex,Valerie,1977,1
1655,Alex,Valerie,2001,1
1656,Alex,Valerie,2010,1
1657,Alex,Valerie,2012,2
1658,Alex,Valerie,2014,2
1659,Alexa,David,2005,2
1660,Alexa,David,2010,2
1661,Alexa,David,2013,4
1662,Alexa,David,2015,2
1663,Alexa,John,2005,2
1664,Alexa,John,2008,2
1665,Alexa,John,2013,2
1666,Alexa,Matthew,2004,2
1667,Alexa,Matthew,2010,2
1668,Alexa,Matthew,2014,2
1669,Alexa,Michael,1977,1
1670,Alexa,Michael,1996,1
1671,Alexa,Michael,1997,1
1672,Alexa,Michael,2005,2
1673,Alexa,Michael,2013,2
1674,Alexa,Robert,1981,2
1675,Alexa,Robert,1998,2
1676,Alexa,Robert,1999,2
1677,Alexander,Anna,1996,1
1678,Alexander,Anna,1997,1
